dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,registered,temp_actual,hum_actual,windspeed_actual,registered_daily,time_cluster
2012-09-04,Fall,1,9,5,0,2,1,Mist/Cloudy,0.66,0.89,0.0,37,27.060000000000002,89.0,0.0,5997,Night
2012-09-04,Fall,1,9,6,0,2,1,Mist/Cloudy,0.68,0.89,0.1045,165,27.880000000000003,89.0,7.0015,5997,Night
2012-09-04,Fall,1,9,7,0,2,1,Mist/Cloudy,0.68,0.89,0.1045,480,27.880000000000003,89.0,7.0015,5997,Morning Rush
2012-09-04,Fall,1,9,8,0,2,1,Clear,0.7,0.84,0.1642,617,28.7,84.0,11.0014,5997,Morning Rush
2012-09-04,Fall,1,9,9,0,2,1,Mist/Cloudy,0.72,0.79,0.2239,293,29.52,79.0,15.001299999999999,5997,Morning Rush
2012-09-04,Fall,1,9,10,0,2,1,Mist/Cloudy,0.72,0.74,0.2537,130,29.52,74.0,16.997899999999998,5997,Work Hours
2012-09-04,Fall,1,9,11,0,2,1,Mist/Cloudy,0.74,0.7,0.2836,159,30.34,70.0,19.0012,5997,Work Hours
2012-09-04,Fall,1,9,12,0,2,1,Clear,0.76,0.7,0.2836,233,31.16,70.0,19.0012,5997,Work Hours
2012-09-04,Fall,1,9,13,0,2,1,Clear,0.8,0.55,0.4478,203,32.800000000000004,55.00000000000001,30.002599999999997,5997,Work Hours
2012-09-04,Fall,1,9,14,0,2,1,Clear,0.8,0.55,0.4179,202,32.800000000000004,55.00000000000001,27.999299999999998,5997,Work Hours
2012-09-04,Fall,1,9,15,0,2,1,Clear,0.8,0.59,0.4627,224,32.800000000000004,59.0,31.0009,5997,Work Hours
2012-09-04,Fall,1,9,16,0,2,1,Clear,0.76,0.7,0.4179,397,31.16,70.0,27.999299999999998,5997,Work Hours
2012-09-04,Fall,1,9,17,0,2,1,Clear,0.76,0.7,0.3582,746,31.16,70.0,23.9994,5997,Evening Rush
2012-09-04,Fall,1,9,18,0,2,1,Clear,0.76,0.75,0.2239,745,31.16,75.0,15.001299999999999,5997,Evening Rush
2012-09-04,Fall,1,9,19,0,2,1,Clear,0.76,0.7,0.2239,502,31.16,70.0,15.001299999999999,5997,Evening Rush
2012-09-04,Fall,1,9,20,0,2,1,Clear,0.74,0.7,0.2537,338,30.34,70.0,16.997899999999998,5997,Late Night
2012-09-04,Fall,1,9,21,0,2,1,Clear,0.74,0.74,0.2537,240,30.34,74.0,16.997899999999998,5997,Late Night
2012-09-04,Fall,1,9,22,0,2,1,Clear,0.74,0.7,0.2836,154,30.34,70.0,19.0012,5997,Late Night
2012-09-04,Fall,1,9,23,0,2,1,Clear,0.72,0.74,0.2985,83,29.52,74.0,19.999499999999998,5997,Late Night
2012-09-05,Fall,1,9,0,0,3,1,Clear,0.72,0.74,0.2537,27,29.52,74.0,16.997899999999998,6280,
2012-09-05,Fall,1,9,1,0,3,1,Clear,0.7,0.84,0.194,11,28.7,84.0,12.998000000000001,6280,Night
2012-09-05,Fall,1,9,2,0,3,1,Clear,0.7,0.84,0.194,9,28.7,84.0,12.998000000000001,6280,Night
2012-09-05,Fall,1,9,3,0,3,1,Clear,0.7,0.79,0.2836,4,28.7,79.0,19.0012,6280,Night
2012-09-05,Fall,1,9,4,0,3,1,Clear,0.7,0.79,0.2836,3,28.7,79.0,19.0012,6280,Night
2012-09-05,Fall,1,9,5,0,3,1,Mist/Cloudy,0.7,0.79,0.2985,39,28.7,79.0,19.999499999999998,6280,Night
2012-09-05,Fall,1,9,6,0,3,1,Clear,0.7,0.79,0.2836,203,28.7,79.0,19.0012,6280,Night
2012-09-05,Fall,1,9,7,0,3,1,Mist/Cloudy,0.7,0.79,0.2537,489,28.7,79.0,16.997899999999998,6280,Morning Rush
2012-09-05,Fall,1,9,8,0,3,1,Clear,0.72,0.74,0.194,692,29.52,74.0,12.998000000000001,6280,Morning Rush
2012-09-05,Fall,1,9,9,0,3,1,Clear,0.74,0.7,0.2537,263,30.34,70.0,16.997899999999998,6280,Morning Rush
2012-09-05,Fall,1,9,10,0,3,1,Mist/Cloudy,0.76,0.7,0.1642,181,31.16,70.0,11.0014,6280,Work Hours
2012-09-05,Fall,1,9,11,0,3,1,Mist/Cloudy,0.78,0.62,0.1642,156,31.98,62.0,11.0014,6280,Work Hours
2012-09-05,Fall,1,9,12,0,3,1,Clear,0.78,0.7,0.1045,217,31.98,70.0,7.0015,6280,Work Hours
2012-09-05,Fall,1,9,13,0,3,1,Clear,0.8,0.63,0.1642,184,32.800000000000004,63.0,11.0014,6280,Work Hours
2012-09-05,Fall,1,9,14,0,3,1,Clear,0.82,0.56,0.1045,177,33.62,56.00000000000001,7.0015,6280,Work Hours
2012-09-05,Fall,1,9,15,0,3,1,Clear,0.78,0.7,0.194,204,31.98,70.0,12.998000000000001,6280,Work Hours
2012-09-05,Fall,1,9,16,0,3,1,Clear,0.76,0.7,0.2537,344,31.16,70.0,16.997899999999998,6280,Work Hours
2012-09-05,Fall,1,9,17,0,3,1,Clear,0.76,0.66,0.2537,780,31.16,66.0,16.997899999999998,6280,Evening Rush
2012-09-05,Fall,1,9,18,0,3,1,Clear,0.76,0.75,0.194,757,31.16,75.0,12.998000000000001,6280,Evening Rush
2012-09-05,Fall,1,9,19,0,3,1,Clear,0.74,0.7,0.1642,598,30.34,70.0,11.0014,6280,Evening Rush
2012-09-05,Fall,1,9,20,0,3,1,Clear,0.72,0.84,0.1642,357,29.52,84.0,11.0014,6280,Late Night
2012-09-05,Fall,1,9,21,0,3,1,Clear,0.72,0.79,0.0,278,29.52,79.0,0.0,6280,Late Night
2012-09-05,Fall,1,9,22,0,3,1,Clear,0.72,0.79,0.0,181,29.52,79.0,0.0,6280,Late Night
2012-09-05,Fall,1,9,23,0,3,1,Clear,0.7,0.84,0.0896,126,28.7,84.0,6.0032,6280,Late Night
2012-09-06,Fall,1,9,0,0,4,1,Mist/Cloudy,0.7,0.84,0.0896,35,28.7,84.0,6.0032,5592,
2012-09-06,Fall,1,9,1,0,4,1,Mist/Cloudy,0.7,0.84,0.0,16,28.7,84.0,0.0,5592,Night
2012-09-06,Fall,1,9,2,0,4,1,Clear,0.72,0.79,0.0,7,29.52,79.0,0.0,5592,Night
2012-09-06,Fall,1,9,3,0,4,1,Clear,0.7,0.84,0.1045,9,28.7,84.0,7.0015,5592,Night
2012-09-06,Fall,1,9,4,0,4,1,Mist/Cloudy,0.7,0.84,0.0896,8,28.7,84.0,6.0032,5592,Night
2012-09-06,Fall,1,9,5,0,4,1,Mist/Cloudy,0.7,0.84,0.194,35,28.7,84.0,12.998000000000001,5592,Night
2012-09-06,Fall,1,9,6,0,4,1,Mist/Cloudy,0.7,0.84,0.0896,189,28.7,84.0,6.0032,5592,Night
2012-09-06,Fall,1,9,7,0,4,1,Mist/Cloudy,0.7,0.84,0.1045,461,28.7,84.0,7.0015,5592,Morning Rush
2012-09-06,Fall,1,9,8,0,4,1,Light Rain/Snow,0.7,0.79,0.0,622,28.7,79.0,0.0,5592,Morning Rush
2012-09-06,Fall,1,9,9,0,4,1,Light Rain/Snow,0.66,0.94,0.1343,115,27.060000000000002,94.0,8.9981,5592,Morning Rush
2012-09-06,Fall,1,9,10,0,4,1,Light Rain/Snow,0.66,0.94,0.1343,40,27.060000000000002,94.0,8.9981,5592,Work Hours
2012-09-06,Fall,1,9,11,0,4,1,Light Rain/Snow,0.7,0.84,0.1642,52,28.7,84.0,11.0014,5592,Work Hours
2012-09-06,Fall,1,9,12,0,4,1,Mist/Cloudy,0.72,0.79,0.2239,126,29.52,79.0,15.001299999999999,5592,Work Hours
2012-09-06,Fall,1,9,13,0,4,1,Mist/Cloudy,0.72,0.79,0.1045,152,29.52,79.0,7.0015,5592,Work Hours
2012-09-06,Fall,1,9,14,0,4,1,Clear,0.74,0.74,0.0896,178,30.34,74.0,6.0032,5592,Work Hours
2012-09-06,Fall,1,9,15,0,4,1,Clear,0.74,0.66,0.194,228,30.34,66.0,12.998000000000001,5592,Work Hours
2012-09-06,Fall,1,9,16,0,4,1,Clear,0.74,0.7,0.2239,374,30.34,70.0,15.001299999999999,5592,Work Hours
2012-09-06,Fall,1,9,17,0,4,1,Clear,0.74,0.7,0.2537,741,30.34,70.0,16.997899999999998,5592,Evening Rush
2012-09-06,Fall,1,9,18,0,4,1,Clear,0.72,0.7,0.2537,761,29.52,70.0,16.997899999999998,5592,Evening Rush
2012-09-06,Fall,1,9,19,0,4,1,Clear,0.68,0.74,0.2537,504,27.880000000000003,74.0,16.997899999999998,5592,Evening Rush
2012-09-06,Fall,1,9,20,0,4,1,Clear,0.66,0.78,0.2239,356,27.060000000000002,78.0,15.001299999999999,5592,Late Night
2012-09-06,Fall,1,9,21,0,4,1,Clear,0.64,0.89,0.1642,240,26.240000000000002,89.0,11.0014,5592,Late Night
2012-09-06,Fall,1,9,22,0,4,1,Clear,0.64,0.89,0.1642,193,26.240000000000002,89.0,11.0014,5592,Late Night
2012-09-06,Fall,1,9,23,0,4,1,Clear,0.64,0.89,0.1642,150,26.240000000000002,89.0,11.0014,5592,Late Night
2012-09-07,Fall,1,9,0,0,5,1,Clear,0.64,0.89,0.1343,79,26.240000000000002,89.0,8.9981,6459,
2012-09-07,Fall,1,9,1,0,5,1,Clear,0.62,0.88,0.1045,19,25.419999999999998,88.0,7.0015,6459,Night
2012-09-07,Fall,1,9,2,0,5,1,Clear,0.62,0.83,0.0896,10,25.419999999999998,83.0,6.0032,6459,Night
2012-09-07,Fall,1,9,3,0,5,1,Clear,0.62,0.83,0.0896,9,25.419999999999998,83.0,6.0032,6459,Night
2012-09-07,Fall,1,9,4,0,5,1,Clear,0.62,0.88,0.0,7,25.419999999999998,88.0,0.0,6459,Night
2012-09-07,Fall,1,9,5,0,5,1,Clear,0.62,0.88,0.0,39,25.419999999999998,88.0,0.0,6459,Night
2012-09-07,Fall,1,9,6,0,5,1,Clear,0.62,0.88,0.1045,135,25.419999999999998,88.0,7.0015,6459,Night
2012-09-07,Fall,1,9,7,0,5,1,Clear,0.64,0.89,0.1045,465,26.240000000000002,89.0,7.0015,6459,Morning Rush
2012-09-07,Fall,1,9,8,0,5,1,Clear,0.66,0.83,0.1045,690,27.060000000000002,83.0,7.0015,6459,Morning Rush
2012-09-07,Fall,1,9,9,0,5,1,Clear,0.7,0.79,0.1343,311,28.7,79.0,8.9981,6459,Morning Rush
2012-09-07,Fall,1,9,10,0,5,1,Clear,0.72,0.74,0.1343,171,29.52,74.0,8.9981,6459,Work Hours
2012-09-07,Fall,1,9,11,0,5,1,Clear,0.76,0.62,0.1343,215,31.16,62.0,8.9981,6459,Work Hours
2012-09-07,Fall,1,9,12,0,5,1,Clear,0.78,0.59,0.1642,247,31.98,59.0,11.0014,6459,Work Hours
2012-09-07,Fall,1,9,13,0,5,1,Clear,0.8,0.59,0.2537,283,32.800000000000004,59.0,16.997899999999998,6459,Work Hours
2012-09-07,Fall,1,9,14,0,5,1,Clear,0.8,0.59,0.2537,187,32.800000000000004,59.0,16.997899999999998,6459,Work Hours
2012-09-07,Fall,1,9,15,0,5,1,Clear,0.8,0.55,0.2537,265,32.800000000000004,55.00000000000001,16.997899999999998,6459,Work Hours
2012-09-07,Fall,1,9,16,0,5,1,Clear,0.8,0.55,0.2836,395,32.800000000000004,55.00000000000001,19.0012,6459,Work Hours
2012-09-07,Fall,1,9,17,0,5,1,Clear,0.78,0.59,0.3284,684,31.98,59.0,22.0028,6459,Evening Rush
2012-09-07,Fall,1,9,18,0,5,1,Clear,0.76,0.62,0.2985,697,31.16,62.0,19.999499999999998,6459,Evening Rush
2012-09-07,Fall,1,9,19,0,5,1,Clear,0.74,0.62,0.2836,498,30.34,62.0,19.0012,6459,Evening Rush
2012-09-07,Fall,1,9,20,0,5,1,Clear,0.72,0.66,0.2239,340,29.52,66.0,15.001299999999999,6459,Late Night
2012-09-07,Fall,1,9,21,0,5,1,Clear,0.7,0.74,0.1642,246,28.7,74.0,11.0014,6459,Late Night
2012-09-07,Fall,1,9,22,0,5,1,Clear,0.7,0.74,0.2239,247,28.7,74.0,15.001299999999999,6459,Late Night
2012-09-07,Fall,1,9,23,0,5,1,Clear,0.66,0.89,0.2537,220,27.060000000000002,89.0,16.997899999999998,6459,Late Night
2012-09-08,Fall,1,9,0,0,6,0,Clear,0.66,0.89,0.2537,130,27.060000000000002,89.0,16.997899999999998,4419,
2012-09-08,Fall,1,9,1,0,6,0,Mist/Cloudy,0.66,0.89,0.2836,107,27.060000000000002,89.0,19.0012,4419,Night
2012-09-08,Fall,1,9,2,0,6,0,Clear,0.66,0.89,0.3284,68,27.060000000000002,89.0,22.0028,4419,Night
2012-09-08,Fall,1,9,3,0,6,0,Mist/Cloudy,0.66,0.89,0.2239,40,27.060000000000002,89.0,15.001299999999999,4419,Night
2012-09-08,Fall,1,9,4,0,6,0,Mist/Cloudy,0.66,0.94,0.2239,8,27.060000000000002,94.0,15.001299999999999,4419,Night
2012-09-08,Fall,1,9,5,0,6,0,Mist/Cloudy,0.66,0.94,0.2537,13,27.060000000000002,94.0,16.997899999999998,4419,Night
2012-09-08,Fall,1,9,6,0,6,0,Mist/Cloudy,0.66,0.89,0.2836,26,27.060000000000002,89.0,19.0012,4419,Night
2012-09-08,Fall,1,9,7,0,6,0,Clear,0.66,0.89,0.2836,71,27.060000000000002,89.0,19.0012,4419,Morning Rush
2012-09-08,Fall,1,9,8,0,6,0,Clear,0.7,0.79,0.3284,197,28.7,79.0,22.0028,4419,Morning Rush
2012-09-08,Fall,1,9,9,0,6,0,Clear,0.7,0.74,0.3881,261,28.7,74.0,26.0027,4419,Morning Rush
2012-09-08,Fall,1,9,10,0,6,0,Clear,0.74,0.7,0.3881,322,30.34,70.0,26.0027,4419,Work Hours
2012-09-08,Fall,1,9,11,0,6,0,Clear,0.76,0.62,0.4478,405,31.16,62.0,30.002599999999997,4419,Work Hours
2012-09-08,Fall,1,9,12,0,6,0,Clear,0.8,0.55,0.4925,474,32.800000000000004,55.00000000000001,32.9975,4419,Work Hours
2012-09-08,Fall,1,9,13,0,6,0,Clear,0.82,0.52,0.5224,435,33.62,52.0,35.0008,4419,Work Hours
2012-09-08,Fall,1,9,14,0,6,0,Clear,0.82,0.52,0.4478,366,33.62,52.0,30.002599999999997,4419,Work Hours
2012-09-08,Fall,1,9,15,0,6,0,Light Rain/Snow,0.56,0.88,0.2537,337,22.96,88.0,16.997899999999998,4419,Work Hours
2012-09-08,Fall,1,9,16,0,6,0,Light Rain/Snow,0.56,0.88,0.194,95,22.96,88.0,12.998000000000001,4419,Work Hours
2012-09-08,Fall,1,9,17,0,6,0,Light Rain/Snow,0.58,0.83,0.194,119,23.779999999999998,83.0,12.998000000000001,4419,Evening Rush
2012-09-08,Fall,1,9,18,0,6,0,Light Rain/Snow,0.58,0.83,0.1343,140,23.779999999999998,83.0,8.9981,4419,Evening Rush
2012-09-08,Fall,1,9,19,0,6,0,Light Rain/Snow,0.58,0.88,0.1045,187,23.779999999999998,88.0,7.0015,4419,Evening Rush
2012-09-08,Fall,1,9,20,0,6,0,Mist/Cloudy,0.58,0.88,0.0896,166,23.779999999999998,88.0,6.0032,4419,Late Night
2012-09-08,Fall,1,9,21,0,6,0,Mist/Cloudy,0.6,0.83,0.1642,155,24.599999999999998,83.0,11.0014,4419,Late Night
2012-09-08,Fall,1,9,22,0,6,0,Mist/Cloudy,0.58,0.78,0.2985,176,23.779999999999998,78.0,19.999499999999998,4419,Late Night
2012-09-08,Fall,1,9,23,0,6,0,Mist/Cloudy,0.58,0.73,0.1642,121,23.779999999999998,73.0,11.0014,4419,Late Night
2012-09-09,Fall,1,9,0,0,0,0,Mist/Cloudy,0.56,0.73,0.194,106,22.96,73.0,12.998000000000001,5657,
2012-09-09,Fall,1,9,1,0,0,0,Clear,0.56,0.73,0.2239,104,22.96,73.0,15.001299999999999,5657,Night
2012-09-09,Fall,1,9,2,0,0,0,Clear,0.54,0.77,0.2836,81,22.14,77.0,19.0012,5657,Night
2012-09-09,Fall,1,9,3,0,0,0,Clear,0.54,0.73,0.2239,32,22.14,73.0,15.001299999999999,5657,Night
2012-09-09,Fall,1,9,4,0,0,0,Clear,0.52,0.77,0.2537,16,21.32,77.0,16.997899999999998,5657,Night
2012-09-09,Fall,1,9,5,0,0,0,Clear,0.52,0.77,0.194,39,21.32,77.0,12.998000000000001,5657,Night
2012-09-09,Fall,1,9,6,0,0,0,Clear,0.52,0.77,0.194,24,21.32,77.0,12.998000000000001,5657,Night
2012-09-09,Fall,1,9,7,0,0,0,Clear,0.54,0.73,0.1642,50,22.14,73.0,11.0014,5657,Morning Rush
2012-09-09,Fall,1,9,8,0,0,0,Clear,0.58,0.68,0.2239,143,23.779999999999998,68.0,15.001299999999999,5657,Morning Rush
2012-09-09,Fall,1,9,9,0,0,0,Clear,0.62,0.61,0.2537,214,25.419999999999998,61.0,16.997899999999998,5657,Morning Rush
2012-09-09,Fall,1,9,10,0,0,0,Clear,0.64,0.57,0.2985,323,26.240000000000002,56.99999999999999,19.999499999999998,5657,Work Hours
2012-09-09,Fall,1,9,11,0,0,0,Clear,0.66,0.47,0.2537,391,27.060000000000002,47.0,16.997899999999998,5657,Work Hours
2012-09-09,Fall,1,9,12,0,0,0,Clear,0.66,0.47,0.0,510,27.060000000000002,47.0,0.0,5657,Work Hours
2012-09-09,Fall,1,9,13,0,0,0,Clear,0.68,0.39,0.0,491,27.880000000000003,39.0,0.0,5657,Work Hours
2012-09-09,Fall,1,9,14,0,0,0,Clear,0.72,0.3,0.2836,415,29.52,30.0,19.0012,5657,Work Hours
2012-09-09,Fall,1,9,15,0,0,0,Clear,0.72,0.32,0.2537,412,29.52,32.0,16.997899999999998,5657,Work Hours
2012-09-09,Fall,1,9,16,0,0,0,Clear,0.68,0.36,0.2836,473,27.880000000000003,36.0,19.0012,5657,Work Hours
2012-09-09,Fall,1,9,17,0,0,0,Clear,0.7,0.37,0.2537,458,28.7,37.0,16.997899999999998,5657,Evening Rush
2012-09-09,Fall,1,9,18,0,0,0,Clear,0.66,0.36,0.2537,404,27.060000000000002,36.0,16.997899999999998,5657,Evening Rush
2012-09-09,Fall,1,9,19,0,0,0,Clear,0.66,0.36,0.2537,362,27.060000000000002,36.0,16.997899999999998,5657,Evening Rush
2012-09-09,Fall,1,9,20,0,0,0,Clear,0.62,0.41,0.2836,265,25.419999999999998,41.0,19.0012,5657,Late Night
2012-09-09,Fall,1,9,21,0,0,0,Clear,0.6,0.46,0.2239,149,24.599999999999998,46.0,15.001299999999999,5657,Late Night
2012-09-09,Fall,1,9,22,0,0,0,Clear,0.58,0.49,0.2537,125,23.779999999999998,49.0,16.997899999999998,5657,Late Night
2012-09-09,Fall,1,9,23,0,0,0,Clear,0.56,0.52,0.2836,70,22.96,52.0,19.0012,5657,Late Night
2012-09-10,Fall,1,9,0,0,1,1,Clear,0.56,0.52,0.2836,35,22.96,52.0,19.0012,6407,
2012-09-10,Fall,1,9,1,0,1,1,Clear,0.54,0.6,0.194,11,22.14,60.0,12.998000000000001,6407,Night
2012-09-10,Fall,1,9,2,0,1,1,Clear,0.54,0.6,0.3582,6,22.14,60.0,23.9994,6407,Night
2012-09-10,Fall,1,9,3,0,1,1,Clear,0.52,0.68,0.2836,7,21.32,68.0,19.0012,6407,Night
2012-09-10,Fall,1,9,4,0,1,1,Clear,0.52,0.68,0.2836,4,21.32,68.0,19.0012,6407,Night
2012-09-10,Fall,1,9,5,0,1,1,Clear,0.5,0.72,0.2537,36,20.5,72.0,16.997899999999998,6407,Night
2012-09-10,Fall,1,9,6,0,1,1,Clear,0.5,0.72,0.1343,172,20.5,72.0,8.9981,6407,Night
2012-09-10,Fall,1,9,7,0,1,1,Clear,0.52,0.68,0.2239,427,21.32,68.0,15.001299999999999,6407,Morning Rush
2012-09-10,Fall,1,9,8,0,1,1,Clear,0.56,0.6,0.2836,697,22.96,60.0,19.0012,6407,Morning Rush
2012-09-10,Fall,1,9,9,0,1,1,Clear,0.6,0.53,0.2985,321,24.599999999999998,53.0,19.999499999999998,6407,Morning Rush
2012-09-10,Fall,1,9,10,0,1,1,Clear,0.62,0.5,0.2836,168,25.419999999999998,50.0,19.0012,6407,Work Hours
2012-09-10,Fall,1,9,11,0,1,1,Clear,0.62,0.43,0.2985,167,25.419999999999998,43.0,19.999499999999998,6407,Work Hours
2012-09-10,Fall,1,9,12,0,1,1,Clear,0.64,0.44,0.3881,256,26.240000000000002,44.0,26.0027,6407,Work Hours
2012-09-10,Fall,1,9,13,0,1,1,Clear,0.64,0.38,0.2239,251,26.240000000000002,38.0,15.001299999999999,6407,Work Hours
2012-09-10,Fall,1,9,14,0,1,1,Clear,0.66,0.36,0.2836,233,27.060000000000002,36.0,19.0012,6407,Work Hours
2012-09-10,Fall,1,9,15,0,1,1,Clear,0.66,0.31,0.3881,231,27.060000000000002,31.0,26.0027,6407,Work Hours
2012-09-10,Fall,1,9,16,0,1,1,Clear,0.66,0.34,0.3284,380,27.060000000000002,34.0,22.0028,6407,Work Hours
2012-09-10,Fall,1,9,17,0,1,1,Clear,0.66,0.34,0.3284,744,27.060000000000002,34.0,22.0028,6407,Evening Rush
2012-09-10,Fall,1,9,18,0,1,1,Clear,0.62,0.35,0.2985,857,25.419999999999998,35.0,19.999499999999998,6407,Evening Rush
2012-09-10,Fall,1,9,19,0,1,1,Clear,0.62,0.38,0.2985,562,25.419999999999998,38.0,19.999499999999998,6407,Evening Rush
2012-09-10,Fall,1,9,20,0,1,1,Clear,0.6,0.4,0.194,356,24.599999999999998,40.0,12.998000000000001,6407,Late Night
2012-09-10,Fall,1,9,21,0,1,1,Clear,0.56,0.49,0.1642,256,22.96,49.0,11.0014,6407,Late Night
2012-09-10,Fall,1,9,22,0,1,1,Clear,0.54,0.52,0.1343,144,22.14,52.0,8.9981,6407,Late Night
2012-09-10,Fall,1,9,23,0,1,1,Clear,0.54,0.52,0.0,86,22.14,52.0,0.0,6407,Late Night
2012-09-11,Fall,1,9,0,0,2,1,Clear,0.52,0.59,0.1045,27,21.32,59.0,7.0015,6697,
2012-09-11,Fall,1,9,1,0,2,1,Clear,0.5,0.63,0.0,10,20.5,63.0,0.0,6697,Night
2012-09-11,Fall,1,9,2,0,2,1,Clear,0.48,0.77,0.1642,5,19.68,77.0,11.0014,6697,Night
2012-09-11,Fall,1,9,3,0,2,1,Clear,0.48,0.67,0.1343,7,19.68,67.0,8.9981,6697,Night
2012-09-11,Fall,1,9,4,0,2,1,Clear,0.48,0.72,0.1045,8,19.68,72.0,7.0015,6697,Night
2012-09-11,Fall,1,9,5,0,2,1,Clear,0.46,0.72,0.0896,41,18.86,72.0,6.0032,6697,Night
2012-09-11,Fall,1,9,6,0,2,1,Clear,0.46,0.77,0.1045,200,18.86,77.0,7.0015,6697,Night
2012-09-11,Fall,1,9,7,0,2,1,Clear,0.5,0.72,0.1045,572,20.5,72.0,7.0015,6697,Morning Rush
2012-09-11,Fall,1,9,8,0,2,1,Clear,0.54,0.68,0.0896,702,22.14,68.0,6.0032,6697,Morning Rush
2012-09-11,Fall,1,9,9,0,2,1,Clear,0.6,0.49,0.0,323,24.599999999999998,49.0,0.0,6697,Morning Rush
2012-09-11,Fall,1,9,10,0,2,1,Clear,0.62,0.38,0.0,142,25.419999999999998,38.0,0.0,6697,Work Hours
2012-09-11,Fall,1,9,11,0,2,1,Clear,0.64,0.33,0.0896,187,26.240000000000002,33.0,6.0032,6697,Work Hours
2012-09-11,Fall,1,9,12,0,2,1,Clear,0.64,0.33,0.0,254,26.240000000000002,33.0,0.0,6697,Work Hours
2012-09-11,Fall,1,9,13,0,2,1,Clear,0.66,0.29,0.0896,256,27.060000000000002,28.999999999999996,6.0032,6697,Work Hours
2012-09-11,Fall,1,9,14,0,2,1,Clear,0.68,0.3,0.0896,181,27.880000000000003,30.0,6.0032,6697,Work Hours
2012-09-11,Fall,1,9,15,0,2,1,Clear,0.7,0.28,0.1045,253,28.7,28.000000000000004,7.0015,6697,Work Hours
2012-09-11,Fall,1,9,16,0,2,1,Clear,0.7,0.28,0.1343,437,28.7,28.000000000000004,8.9981,6697,Work Hours
2012-09-11,Fall,1,9,17,0,2,1,Clear,0.7,0.28,0.0,802,28.7,28.000000000000004,0.0,6697,Evening Rush
2012-09-11,Fall,1,9,18,0,2,1,Clear,0.64,0.36,0.1642,767,26.240000000000002,36.0,11.0014,6697,Evening Rush
2012-09-11,Fall,1,9,19,0,2,1,Clear,0.62,0.41,0.194,540,25.419999999999998,41.0,12.998000000000001,6697,Evening Rush
2012-09-11,Fall,1,9,20,0,2,1,Clear,0.58,0.56,0.1343,421,23.779999999999998,56.00000000000001,8.9981,6697,Late Night
2012-09-11,Fall,1,9,21,0,2,1,Clear,0.56,0.6,0.1045,282,22.96,60.0,7.0015,6697,Late Night
2012-09-11,Fall,1,9,22,0,2,1,Clear,0.56,0.64,0.1045,189,22.96,64.0,7.0015,6697,Late Night
2012-09-11,Fall,1,9,23,0,2,1,Clear,0.54,0.68,0.1045,91,22.14,68.0,7.0015,6697,Late Night
2012-09-12,Fall,1,9,0,0,3,1,Clear,0.52,0.72,0.1045,41,21.32,72.0,7.0015,6820,
2012-09-12,Fall,1,9,1,0,3,1,Clear,0.52,0.72,0.1045,19,21.32,72.0,7.0015,6820,Night
2012-09-12,Fall,1,9,2,0,3,1,Clear,0.52,0.72,0.0896,9,21.32,72.0,6.0032,6820,Night
2012-09-12,Fall,1,9,3,0,3,1,Clear,0.5,0.77,0.0896,7,20.5,77.0,6.0032,6820,Night
2012-09-12,Fall,1,9,4,0,3,1,Clear,0.5,0.72,0.0896,5,20.5,72.0,6.0032,6820,Night
2012-09-12,Fall,1,9,5,0,3,1,Clear,0.5,0.72,0.0896,44,20.5,72.0,6.0032,6820,Night
2012-09-12,Fall,1,9,6,0,3,1,Clear,0.5,0.72,0.0896,199,20.5,72.0,6.0032,6820,Night
2012-09-12,Fall,1,9,7,0,3,1,Clear,0.52,0.72,0.0,533,21.32,72.0,0.0,6820,Morning Rush
2012-09-12,Fall,1,9,8,0,3,1,Clear,0.56,0.64,0.1045,727,22.96,64.0,7.0015,6820,Morning Rush
2012-09-12,Fall,1,9,9,0,3,1,Clear,0.6,0.64,0.1343,278,24.599999999999998,64.0,8.9981,6820,Morning Rush
2012-09-12,Fall,1,9,10,0,3,1,Clear,0.62,0.61,0.1343,148,25.419999999999998,61.0,8.9981,6820,Work Hours
2012-09-12,Fall,1,9,11,0,3,1,Clear,0.66,0.5,0.194,181,27.060000000000002,50.0,12.998000000000001,6820,Work Hours
2012-09-12,Fall,1,9,12,0,3,1,Clear,0.68,0.36,0.1343,264,27.880000000000003,36.0,8.9981,6820,Work Hours
2012-09-12,Fall,1,9,13,0,3,1,Clear,0.7,0.34,0.1343,238,28.7,34.0,8.9981,6820,Work Hours
2012-09-12,Fall,1,9,14,0,3,1,Clear,0.7,0.37,0.1642,200,28.7,37.0,11.0014,6820,Work Hours
2012-09-12,Fall,1,9,15,0,3,1,Clear,0.72,0.37,0.1343,243,29.52,37.0,8.9981,6820,Work Hours
2012-09-12,Fall,1,9,16,0,3,1,Clear,0.72,0.37,0.1642,419,29.52,37.0,11.0014,6820,Work Hours
2012-09-12,Fall,1,9,17,0,3,1,Clear,0.7,0.41,0.2985,811,28.7,41.0,19.999499999999998,6820,Evening Rush
2012-09-12,Fall,1,9,18,0,3,1,Clear,0.66,0.44,0.2537,886,27.060000000000002,44.0,16.997899999999998,6820,Evening Rush
2012-09-12,Fall,1,9,19,0,3,1,Clear,0.64,0.5,0.194,557,26.240000000000002,50.0,12.998000000000001,6820,Evening Rush
